0.5,1
1.5,1
2.5,1
3.5,1
4.5,1
5.5,1
6.5,2
7.5,2
8.5,2
9.5,3
10.5,3
11.5,3
12.5,4
13.5,3
14.5,2
15.5,1
16.5,2
17.5,3
18.5,4
19.5,4
20.5,5
21.5,6
22.5,6
23.5,6
24.5,7
25.5,7
26.5,7
27.5,8
28.5,7
29.5,6
30.5,6
31.5,6
32.5,6
33.5,7
34.5,7
35.5,7
36.5,7
37.5,6
38.5,6
39.5,6
40.5,6
41.5,6
42.5,6
43.5,5
44.5,5
45.5,5
46.5,5
47.5,5
48.5,6
49.5,5
50.5,5
51.5,5
52.5,5
53.5,5
54.5,6
55.5,6
56.5,6
57.5,6
58.5,5
59.5,5
60.5,5
61.5,5
62.5,6
63.5,7
64.5,6
65.5,5
66.5,5
67.5,5
68.5,5
69.5,5
70.5,5
71.5,5
72.5,5
73.5,4
74.5,3
75.5,3
76.5,3
77.5,3
78.5,3
79.5,4
80.5,5
81.5,6
82.5,5
83.5,4
84.5,4
85.5,3
86.5,3
87.5,3
88.5,3
89.5,3
90.5,4
91.5,4
92.5,5
93.5,6
94.5,5
95.5,4
96.5,4
97.5,4
98.5,4
99.5,5
100.5,5
101.5,5
102.5,5
103.5,5
104.5,5
105.5,6
106.5,6
107.5,6
108.5,6
109.5,5
110.5,5
111.5,5
112.5,5
113.5,5
114.5,5
115.5,4
116.5,3
117.5,3
118.5,3
119.5,3
120.5,3
121.5,2
122.5,2
123.5,2
124.5,1
125.5,1
126.5,1
127.5,1
128.5,1
129.5,1
130.5,1
131.5,2
132.5,3
133.5,2
134.5,1
135.5,1
136.5,1
137.5,1
138.5,2
139.5,1
140.5,1
141.5,1
142.5,0
143.5,0
144.5,0
145.5,0
146.5,0
147.5,1
148.5,1
149.5,1
150.5,1
151.5,2
152.5,3
153.5,5
154.5,4
155.5,3
156.5,3
157.5,3
158.5,3
159.5,4
160.5,4
161.5,4
162.5,5
163.5,4
164.5,4
165.5,4
166.5,3
167.5,3
168.5,3
169.5,3
170.5,3
171.5,3
172.5,3
173.5,3
174.5,4
175.5,4
176.5,4
177.5,4
178.5,4
179.5,4
180.5,5
181.5,4
182.5,3
183.5,3
184.5,3
185.5,4
186.5,5
187.5,4
188.5,4
189.5,4
190.5,4
191.5,5
192.5,6
193.5,6
194.5,6
195.5,6
196.5,5
197.5,4
198.5,4
199.5,4
200.5,4
201.5,5
202.5,6
203.5,7
204.5,8
205.5,7
206.5,6
207.5,6
208.5,6
209.5,7
210.5,8
211.5,7
212.5,7
213.5,7
214.5,6
215.5,6
216.5,6
217.5,5
218.5,4
219.5,3
220.5,2
221.5,1
222.5,1
223.5,1
224.5,2
225.5,3
226.5,3
227.5,3
228.5,3
229.5,2
230.5,2
231.5,2
232.5,2
233.5,2
234.5,2
235.5,2
236.5,2
237.5,2
238.5,1
239.5,1
240.5,1
241.5,1
242.5,1
243.5,2
244.5,1
245.5,1
246.5,1
247.5,1
248.5,1
249.5,1
250.5,1
251.5,2
252.5,3
253.5,3
254.5,3
255.5,3
256.5,3
257.5,3
258.5,4
259.5,4
260.5,5
261.5,6
262.5,6
263.5,6
264.5,6
265.5,6
266.5,7
267.5,8
268.5,7
269.5,7
270.5,7
271.5,7
272.5,7
273.5,7
274.5,6
275.5,6
276.5,6
277.5,5
278.5,4
279.5,3
280.5,3
281.5,4
282.5,5
283.5,4
284.5,4
285.5,4
286.5,4
287.5,5
288.5,6
289.5,5
290.5,5
291.5,5
292.5,5
293.5,5
294.5,5
295.5,4
296.5,4
297.5,4
298.5,4
299.5,4
300.5,5
301.5,4
302.5,3
303.5,3
304.5,3
305.5,3
306.5,4
307.5,3
308.5,3
309.5,3
310.5,3
311.5,3
312.5,3
313.5,3
314.5,3
315.5,3
316.5,3
317.5,3
318.5,4
319.5,4
320.5,4
321.5,5
322.5,4
323.5,4
324.5,4
325.5,4
326.5,4
327.5,5
328.5,5
329.5,5
330.5,6
331.5,5
332.5,4
333.5,3
334.5,3
335.5,3
336.5,3
337.5,3
338.5,3
339.5,4
340.5,4
341.5,4
342.5,4
343.5,3
344.5,3
345.5,3
346.5,4
347.5,5
348.5,6
349.5,5
350.5,4
351.5,4
352.5,4
353.5,4
354.5,4
355.5,4
356.5,4
357.5,4
358.5,3
359.5,3
360.5,3
361.5,3
362.5,4
363.5,5
364.5,4
365.5,4
366.5,4
367.5,4
368.5,4
369.5,4
370.5,4
371.5,4
372.5,5
373.5,5
374.5,5
375.5,5
376.5,5
377.5,5
378.5,6
379.5,6
380.5,6
381.5,6
382.5,6
383.5,6
384.5,7
385.5,7
386.5,7
387.5,8
388.5,7
389.5,7
390.5,7
391.5,7
392.5,7
393.5,8
394.5,8
395.5,8
396.5,9
397.5,8
398.5,8
399.5,8
400.5,8
401.5,8
402.5,8
403.5,7
404.5,6
405.5,6
406.5,6
407.5,6
408.5,6
409.5,5
410.5,5
411.5,5
412.5,4
413.5,4
414.5,4
415.5,4
416.5,4
417.5,5
418.5,4
419.5,4
420.5,4
421.5,3
422.5,3
423.5,3
424.5,2
425.5,2
426.5,2
427.5,2
428.5,2
429.5,2
430.5,2
431.5,2
432.5,2
433.5,1
434.5,1
435.5,1
436.5,1
437.5,1
438.5,1
439.5,1
440.5,1
441.5,1
442.5,1
443.5,1
444.5,2
445.5,2
446.5,2
447.5,2
448.5,1
449.5,0
450.5,0
451.5,1
452.5,2
453.5,3
454.5,2
455.5,2
456.5,2
457.5,2
458.5,3
459.5,4
460.5,3
461.5,2
462.5,2
463.5,1
464.5,1
465.5,1
466.5,1
467.5,1
468.5,2
469.5,2
470.5,2
471.5,3
472.5,2
473.5,2
474.5,2
475.5,1
476.5,1
477.5,1
478.5,0
479.5,0
480.5,0
481.5,0
482.5,0
483.5,1
484.5,1
485.5,1
486.5,1
487.5,1
488.5,1
489.5,1
490.5,1
491.5,1
492.5,2
493.5,1
494.5,1
495.5,1
496.5,1
497.5,1
498.5,1
499.5,0
500.5,0
501.5,0
502.5,0
503.5,0
504.5,1
505.5,0
506.5,0
507.5,0
508.5,0
509.5,0
510.5,1
511.5,1
512.5,1
513.5,1
514.5,1
515.5,1
516.5,1
517.5,1
518.5,1
519.5,1
520.5,0
521.5,0
522.5,0
523.5,0
524.5,0
525.5,1
526.5,0
527.5,0
528.5,0
529.5,0
530.5,0
531.5,1
532.5,0
533.5,0
534.5,0
535.5,0
536.5,0
537.5,0
538.5,0
539.5,0
540.5,0
541.5,0
542.5,1
543.5,2
544.5,2
545.5,2
546.5,2
547.5,2
548.5,2
549.5,2
550.5,2
551.5,2
552.5,3
553.5,2
554.5,2
555.5,2
556.5,2
557.5,2
558.5,2
559.5,2
560.5,2
561.5,2
562.5,2
563.5,2
564.5,2
565.5,2
566.5,2
567.5,2
568.5,2
569.5,2
570.5,2
571.5,2
572.5,2
573.5,2
574.5,2
575.5,2
576.5,2
577.5,2
578.5,2
579.5,2
580.5,2
581.5,2
582.5,2
583.5,1
584.5,1
585.5,1
586.5,1
587.5,1
588.5,2
589.5,1
590.5,1
591.5,1
592.5,1
593.5,1
594.5,1
595.5,0
596.5,0
597.5,0
598.5,0
599.5,0
600.5,1
601.5,1
602.5,1
603.5,1
604.5,0
605.5,0
606.5,0
607.5,0
608.5,0
609.5,1
610.5,1
611.5,1
612.5,1
613.5,1
614.5,1
615.5,1
616.5,0
617.5,0
618.5,0
619.5,0
620.5,0
621.5,0
622.5,0
623.5,0
624.5,0
625.5,0
626.5,0
627.5,1
628.5,1
629.5,1
630.5,1
631.5,1
632.5,1
633.5,1
634.5,1
635.5,1
636.5,1
637.5,1
638.5,1
639.5,1
640.5,1
641.5,1
642.5,1
643.5,1
644.5,1
645.5,2
646.5,2
647.5,2
648.5,2
649.5,2
650.5,2
651.5,2
652.5,2
653.5,2
654.5,3
655.5,3
656.5,3
657.5,4
658.5,4
659.5,4
660.5,4
661.5,4
662.5,4
663.5,4
664.5,3
665.5,3
666.5,3
667.5,3
668.5,3
669.5,4
670.5,4
671.5,4
672.5,4
673.5,4
674.5,4
675.5,4
676.5,4
677.5,4
678.5,4
679.5,4
680.5,5
681.5,6
682.5,5
683.5,5
684.5,5
685.5,5
686.5,5
687.5,5
688.5,5
689.5,5
690.5,5
691.5,5
692.5,5
693.5,5
694.5,4
695.5,4
696.5,4
697.5,4
698.5,4
699.5,5
700.5,5
701.5,5
702.5,5
703.5,5
704.5,5
705.5,6
706.5,5
707.5,5
708.5,5
709.5,4
710.5,4
711.5,4
712.5,3
713.5,3
714.5,3
715.5,2
716.5,2
717.5,2
718.5,2
719.5,2
720.5,2
721.5,2
722.5,2
723.5,2
724.5,2
725.5,2
726.5,2
727.5,2
728.5,2
729.5,3
730.5,3
731.5,3
732.5,3
733.5,2
734.5,1
735.5,2
736.5,2
737.5,2
738.5,2
739.5,2
740.5,3
741.5,5
742.5,4
743.5,4
744.5,4
745.5,3
746.5,2
747.5,3
748.5,2
749.5,2
750.5,2
751.5,2
752.5,2
753.5,3
754.5,3
755.5,3
756.5,3
757.5,2
758.5,2
759.5,2
760.5,2
761.5,3
762.5,4
763.5,3
764.5,3
765.5,3
766.5,3
767.5,3
768.5,4
769.5,4
770.5,4
771.5,4
772.5,4
773.5,4
774.5,4
775.5,3
776.5,2
777.5,2
778.5,2
779.5,2
780.5,3
781.5,3
782.5,3
783.5,4
784.5,3
785.5,3
786.5,3
787.5,3
788.5,3
789.5,4
790.5,4
791.5,5
792.5,6
793.5,5
794.5,5
795.5,5
796.5,5
797.5,5
798.5,5
799.5,5
800.5,5
801.5,6
802.5,6
803.5,6
804.5,6
805.5,6
806.5,6
807.5,6
808.5,5
809.5,5
810.5,5
811.5,4
812.5,3
813.5,3
814.5,3
815.5,3
816.5,4
817.5,3
818.5,3
819.5,3
820.5,3
821.5,4
822.5,5
823.5,5
824.5,5
825.5,6
826.5,5
827.5,4
828.5,3
829.5,3
830.5,3
831.5,4
832.5,3
833.5,3
834.5,3
835.5,3
836.5,3
837.5,3
838.5,3
839.5,3
840.5,3
841.5,3
842.5,3
843.5,3
844.5,2
845.5,2
846.5,2
847.5,2
848.5,2
849.5,3
850.5,3
851.5,3
852.5,4
853.5,3
854.5,2
855.5,2
856.5,2
857.5,2
858.5,2
859.5,2
860.5,2
861.5,3
862.5,2
863.5,2
864.5,2
865.5,1
866.5,1
867.5,1
868.5,1
869.5,1
870.5,2
871.5,2
872.5,2
873.5,2
874.5,2
875.5,2
876.5,3
877.5,3
878.5,3
879.5,3
880.5,3
881.5,3
882.5,4
883.5,3
884.5,3
885.5,3
886.5,3
887.5,3
888.5,3
889.5,2
890.5,2
891.5,2
892.5,2
893.5,2
894.5,2
895.5,2
896.5,2
897.5,2
898.5,2
899.5,2
900.5,3
901.5,2
902.5,2
903.5,2
904.5,3
905.5,4
906.5,5
907.5,4
908.5,3
909.5,3
910.5,2
911.5,2
912.5,2
913.5,2
914.5,2
915.5,2
916.5,1
917.5,0
918.5,0
919.5,0
920.5,0
921.5,1
922.5,0
923.5,0
924.5,0
925.5,0
926.5,0
927.5,1
928.5,1
929.5,1
